Index,x,y,z,type,color,size,opacity
99201,449.67892,-246.57434,-332.58514,stars,#5E8F5E,0.08826973634421853,0.08826973634421853
99208,562.17267,-308.0567,528.1109,stars,#6A3F5E,0.09472476581582126,0.09472476581582126
99210,2581.9985,-1414.3867,5602.719,stars,#DC6CF1,0.07762176955371075,0.07762176955371075
99219,739.1396,-404.54178,1963.6007,stars,#F63390,0.09658726977416922,0.09658726977416922
99222,2500.5334,-1368.3591,2364.815,stars,#8591E7,0.04189187686134481,0.04189187686134481
99225,293.24344,-160.37502,-8.28861,stars,#7E34D7,0.05685516572091784,0.05685516572091784
99228,1329.0022,-726.6502,-37.65911,stars,#DBFC29,0.035283845228600896,0.035283845228600896
99230,402.82288,-220.17781,260.24402,stars,#45F547,0.0415922700701248,0.0415922700701248
99236,829.56354,-453.0441,-1076.6171,stars,#67488C,0.08157884750593565,0.08157884750593565
99240,3508.5767,-1914.5422,-979.5424,stars,#D51B20,0.08621249425863386,0.08621249425863386
99244,817.1571,-445.63068,515.1695,stars,#536E9E,0.03560849295239618,0.03560849295239618
99245,2243.778,-1223.574,1883.1971,stars,#B052BF,0.017086685700108566,0.017086685700108566
99255,434.51813,-236.71423,108.58058,stars,#0932E7,0.03585163298617152,0.03585163298617152
99263,1907.7761,-1038.1044,266.23093,stars,#9227FE,0.07979841312574468,0.07979841312574468
99271,635.7054,-345.62723,161.03214,stars,#6FFFBE,0.026081038789917327,0.026081038789917327
99287,712.6191,-386.73007,-1111.1517,stars,#6E6B2D,0.038327602558448665,0.038327602558448665
99294,669.88934,-363.25528,-898.1306,stars,#A00CE7,0.056751650702955535,0.056751650702955535
99298,948.05774,-513.8096,191.95427,stars,#992FA9,0.043083490143253377,0.043083490143253377
99299,414.6109,-224.68167,-698.96466,stars,#BC45EC,0.0789320626334757,0.0789320626334757
99301,501.60895,-271.72916,-151.75066,stars,#96DE2D,0.07801802678296584,0.07801802678296584
99303,1860.8073,-1007.96375,-1176.4938,stars,#7228CA,0.08647638340358467,0.08647638340358467
99307,1662.1981,-900.2277,-1035.1106,stars,#1AB693,0.062027125157760744,0.062027125157760744
99309,1796.8173,-972.604,2944.8545,stars,#88569E,0.04701950168387331,0.04701950168387331
99310,2675.3484,-1447.1882,3874.8804,stars,#B704C6,0.03211066052558975,0.03211066052558975
99311,1068.737,-578.0917,4380.0425,stars,#4D94A4,0.054191694123842546,0.054191694123842546
99312,623.7984,-337.3782,-302.50275,stars,#D4CCC1,0.06295473199625493,0.06295473199625493
99313,1850.8954,-1000.9884,-2377.0386,stars,#04D439,0.03945696706936182,0.03945696706936182
99318,458.6867,-247.91487,-128.74004,stars,#802543,0.05155988175285163,0.05155988175285163
99327,2524.62,-1362.686,1718.9938,stars,#48EB58,0.02154670301564817,0.02154670301564817
99330,2490.996,-1344.3009,-1739.3096,stars,#AD68E3,0.036025165731231705,0.036025165731231705
99333,1326.3431,-715.29663,64.19873,stars,#BA055D,0.014432750936710162,0.014432750936710162
99337,1911.3837,-1030.2686,653.4912,stars,#2AC516,0.07167996653748937,0.07167996653748937
99342,191.71104,-103.25644,-220.75339,stars,#5B9770,0.09723420069582148,0.09723420069582148
99346,6011.1562,-3236.1829,-1515.0138,stars,#F15CC7,0.07044207966648745,0.07044207966648745
99348,493.31512,-265.3705,-318.3975,stars,#ECD91E,0.022319015959046097,0.022319015959046097
99353,1379.413,-741.0563,-1367.5908,stars,#033584,0.052024308772549654,0.052024308772549654
99378,2016.5568,-1078.7609,-813.0167,stars,#3CAB7D,0.05683034563075584,0.05683034563075584
99382,515.12665,-275.40872,206.56976,stars,#AC2011,0.08642091934613992,0.08642091934613992
99387,146.68332,-78.40445,-412.1495,stars,#E22ABB,0.018849214040536993,0.018849214040536993
99393,3539.3198,-1889.3254,-1819.3978,stars,#25A8C4,0.03751244276696058,0.03751244276696058
99402,2490.6836,-1327.7567,2313.74,stars,#FBC21C,0.05205476722420117,0.05205476722420117
99403,912.74255,-486.53857,682.4158,stars,#E96915,0.013524332301466449,0.013524332301466449
99409,2150.8066,-1145.7925,-1956.2246,stars,#E26CB7,0.07932459104311436,0.07932459104311436
99412,1335.8684,-711.3598,1344.3127,stars,#EA0A48,0.07841420875141679,0.07841420875141679
99422,1414.2083,-751.88,1091.0883,stars,#81063B,0.033415064835647164,0.033415064835647164
99426,2545.7693,-1351.7096,-1718.3411,stars,#D20E1F,0.014630768672108073,0.014630768672108073
99434,978.8772,-519.23773,-1738.8047,stars,#3C2DFE,0.09092958915809245,0.09092958915809245
99437,431.16162,-228.6354,-596.1261,stars,#017516,0.08467730893830101,0.08467730893830101
99442,727.02594,-385.39972,2258.6226,stars,#93901A,0.03766246368323218,0.03766246368323218
99444,902.36554,-478.32248,-1221.6975,stars,#CE9509,0.033688434561425444,0.033688434561425444
99451,308.72906,-163.49213,-226.76862,stars,#121508,0.057435067320454176,0.057435067320454176
99452,2565.7039,-1358.6108,-3261.9607,stars,#BB2755,0.04164812606058096,0.04164812606058096
99453,971.4131,-514.2775,-1477.6478,stars,#4EDE63,0.09232979617761015,0.09232979617761015
99457,508.78714,-269.26727,-976.78235,stars,#BCADB7,0.04201651186726816,0.04201651186726816
99460,1012.31464,-535.60535,2087.4094,stars,#78BD0D,0.012245227328063903,0.012245227328063903
99464,620.3509,-327.86713,-691.61426,stars,#2F94FD,0.05742112935845644,0.05742112935845644
99468,263.97058,-139.35214,306.3312,stars,#DCF713,0.03630866842028056,0.03630866842028056
99477,1583.5748,-835.2432,-864.3437,stars,#206743,0.08098273225887906,0.08098273225887906
99485,290.44373,-152.93724,-1440.1708,stars,#E1880C,0.09391060937918477,0.09391060937918477
99489,725.22394,-381.77054,-1672.1481,stars,#447818,0.08355941712896243,0.08355941712896243
99490,5427.3013,-2856.6746,-4447.012,stars,#4CD673,0.020078293662437546,0.020078293662437546
99495,1433.773,-754.3806,-1179.5139,stars,#51815E,0.02573173034192769,0.02573173034192769
99504,638.42444,-335.52185,-241.10722,stars,#71FFC9,0.029173389886239492,0.029173389886239492
99508,908.8298,-477.3816,49.02308,stars,#D3DE39,0.0759063626953182,0.0759063626953182
99509,494.86523,-259.78784,4968.6636,stars,#0E2301,0.06203562398440071,0.06203562398440071
99518,480.62585,-251.91167,-1129.5493,stars,#398E03,0.01197945049759933,0.01197945049759933
99520,311.17484,-163.06783,247.1755,stars,#D40775,0.07389933003399286,0.07389933003399286
99523,1067.3186,-559.1969,-1083.9498,stars,#D95945,0.05006511293745559,0.05006511293745559
99540,283.25732,-148.11977,-280.07513,stars,#D66836,0.039921208504291573,0.039921208504291573
99541,1619.7836,-846.8182,-1588.0594,stars,#AF05BB,0.02703492741570402,0.02703492741570402
99543,1610.208,-841.3899,-203.56883,stars,#B0AA3D,0.07843604324972792,0.07843604324972792
99547,765.41595,-399.85748,2895.0972,stars,#AF864F,0.012238175630219362,0.012238175630219362
99549,682.10254,-356.2242,-278.39914,stars,#5D0B24,0.017007512693602563,0.017007512693602563
99551,3650.0823,-1905.3491,8488.002,stars,#FF588F,0.012249886092530585,0.012249886092530585
99558,664.5224,-346.47238,-435.06036,stars,#F0220F,0.043968423231979886,0.043968423231979886
99572,307.2059,-159.81947,-2973.9182,stars,#5A2783,0.09450778422094065,0.09450778422094065
99573,2386.557,-1241.574,5192.436,stars,#47661A,0.053617397192580456,0.053617397192580456
99575,929.323,-483.21255,739.26935,stars,#EDC018,0.09266004490977468,0.09266004490977468
99578,136.7095,-71.05556,-98.3382,stars,#F6B228,0.07309218826642101,0.07309218826642101
99579,458.7221,-238.43764,-271.12747,stars,#7B44F6,0.025086085975045157,0.025086085975045157
99585,993.7575,-516.1891,2738.465,stars,#58ECE9,0.08093736712242311,0.08093736712242311
99586,1793.2993,-931.4094,-541.5047,stars,#855704,0.019004204338478055,0.019004204338478055
99590,430.6798,-223.58904,1503.404,stars,#7181C7,0.017126606620202302,0.017126606620202302
99597,692.70966,-359.30695,1778.0431,stars,#42072D,0.0681706896466164,0.0681706896466164
99598,1312.1012,-680.47876,-100.61072,stars,#DBAAFC,0.040162603958634344,0.040162603958634344
99616,284.07022,-147.05363,134.44385,stars,#534588,0.03640538893553846,0.03640538893553846
99623,416.8164,-215.5526,-363.33203,stars,#BAFB43,0.05525700393242084,0.05525700393242084
99629,3258.5745,-1684.2709,-1635.1437,stars,#C0CB8B,0.08032953513093695,0.08032953513093695
99630,296.87003,-153.37839,-1328.488,stars,#0AE31C,0.04322322259200589,0.04322322259200589
99634,1117.451,-577.101,1162.0363,stars,#5FA577,0.08999962063634426,0.08999962063634426
99637,988.6303,-510.20224,-1274.883,stars,#AC58CF,0.06877225557053278,0.06877225557053278
99646,992.66895,-512.01575,659.3196,stars,#E14755,0.08509304806367854,0.08509304806367854
99652,1980.5781,-1020.97455,1077.8561,stars,#0D189F,0.06708400614711096,0.06708400614711096
99655,791.0296,-407.53995,1769.0018,stars,#BFD8AD,0.08981741217452249,0.08981741217452249
99657,375.23758,-193.2759,-643.7924,stars,#10B6E3,0.08331186499124782,0.08331186499124782
99658,3755.327,-1934.2737,8435.385,stars,#A5591C,0.09523885940859349,0.09523885940859349
99662,466.89548,-240.36469,-204.0322,stars,#F36DDE,0.09231100970883438,0.09231100970883438
99668,3965.3638,-2040.2806,1604.5093,stars,#CD2561,0.010317442837301257,0.010317442837301257
99673,315.44666,-162.17867,435.2617,stars,#CE0225,0.03365159578610153,0.03365159578610153
99676,4643.504,-2386.772,-2158.8206,stars,#CE43FF,0.07762004816307409,0.07762004816307409
99684,1273.2855,-653.9033,3701.1072,stars,#FE5F51,0.08557977668118318,0.08557977668118318
99685,712.3641,-365.81973,-1418.189,stars,#1B1071,0.011763353308730401,0.011763353308730401
99694,1201.7024,-616.3595,756.48816,stars,#73A034,0.023593292278190254,0.023593292278190254
99698,1221.986,-626.3144,-704.2569,stars,#467951,0.015358739538467794,0.015358739538467794
99700,2504.5874,-1283.2755,-1403.2444,stars,#B3BF9C,0.048039399364630295,0.048039399364630295
99702,98.08944,-50.24807,36.71819,stars,#EA374C,0.04161601678661568,0.04161601678661568
99711,644.6174,-329.64777,-889.3401,stars,#CF421E,0.08357620674851059,0.08357620674851059
99712,455.57935,-232.92944,-507.2035,stars,#41C587,0.03250382376752759,0.03250382376752759
99715,414.8241,-211.95755,-770.1669,stars,#C276EA,0.08536504092090318,0.08536504092090318
99717,3672.2788,-1876.1887,3270.3389,stars,#CC7FA8,0.03423914852782339,0.03423914852782339
99723,1908.0721,-973.7854,236.1545,stars,#ED36E2,0.07730959927893456,0.07730959927893456
99727,3312.3916,-1689.8247,-9176.173,stars,#DB5360,0.019500569547483682,0.019500569547483682
99728,1138.0148,-580.45703,1035.9304,stars,#703CD8,0.0379234401985273,0.0379234401985273
99734,384.84753,-196.10588,333.2627,stars,#890C37,0.017373023125900867,0.017373023125900867
99738,487.9749,-248.54555,978.22107,stars,#1BF47C,0.01350329873333037,0.01350329873333037
99744,4056.2393,-2064.8113,721.0139,stars,#A1ACAB,0.06146866734194284,0.06146866734194284
99748,937.5049,-476.9296,1636.6704,stars,#3500B2,0.04564196516659344,0.04564196516659344
99749,4742.3857,-2412.4336,953.07245,stars,#BB10F7,0.05204203631476332,0.05204203631476332
99753,1435.8287,-729.46423,418.1061,stars,#9EA29D,0.06061801891241156,0.06061801891241156
99764,4351.902,-2207.6145,-7106.594,stars,#6D0138,0.03925348703976764,0.03925348703976764
99765,872.84094,-442.68365,129.14528,stars,#F86400,0.08424720568467045,0.08424720568467045
99766,363.59543,-184.40407,-103.11424,stars,#A53447,0.026262488938409413,0.026262488938409413
99768,1096.3549,-555.9767,2169.7385,stars,#76C20A,0.0934929121742271,0.0934929121742271
99769,3627.9775,-1839.715,1790.6173,stars,#4F6EFA,0.01742339214236187,0.01742339214236187
99775,3577.9912,-1812.5928,4302.855,stars,#02B62B,0.059664507720708054,0.059664507720708054
99777,726.9098,-368.17743,-265.18237,stars,#B4D466,0.02298367629288301,0.02298367629288301
99780,131.99692,-66.82168,22.25142,stars,#3DDE04,0.08938923923669416,0.08938923923669416
99782,1966.2733,-995.2233,-1127.0104,stars,#DDE689,0.06876977862896702,0.06876977862896702
99788,320.82895,-162.19305,-40.76195,stars,#DAB4B6,0.027648682778303894,0.027648682778303894
99795,1608.4446,-812.52997,483.14902,stars,#C00B87,0.08901627100785207,0.08901627100785207
99808,1516.5812,-764.7103,2111.7375,stars,#73A853,0.0860740127384158,0.0860740127384158
99811,676.5879,-341.029,-1423.8624,stars,#FF8923,0.08946901224598486,0.08946901224598486
99815,715.06146,-360.3031,-225.84203,stars,#857E49,0.04774957883348697,0.04774957883348697
99817,504.29825,-254.03813,375.21338,stars,#35CA06,0.010263239287337949,0.010263239287337949
99821,3843.7075,-1935.5413,3416.0178,stars,#9EDB78,0.013259445954402814,0.013259445954402814
99831,1963.4891,-987.88715,726.0605,stars,#5CEEFB,0.07513730110313209,0.07513730110313209
99836,6736.158,-3387.9875,733.36194,stars,#BE80D4,0.012011735064000164,0.012011735064000164
99842,1445.7487,-726.4608,310.06912,stars,#A3726A,0.08318566709834677,0.08318566709834677
99847,338.0785,-169.79504,-970.53735,stars,#B52ABC,0.019767801229362926,0.019767801229362926
99848,3723.4773,-1869.8984,17.62192,stars,#F7518B,0.06457872554857429,0.06457872554857429
99850,1826.1117,-916.6067,3712.1096,stars,#EC8553,0.08633344173236532,0.08633344173236532
99851,606.97156,-304.61877,906.2869,stars,#BCD9AB,0.038191225216836384,0.038191225216836384
99854,3080.8098,-1545.7404,-99.52248,stars,#1F94D8,0.07369853061454455,0.07369853061454455
99855,1634.7861,-820.1451,706.7604,stars,#CD28F3,0.05360268218321468,0.05360268218321468
99866,587.6255,-294.11667,358.39343,stars,#6BC54A,0.08219287964420069,0.08219287964420069
99873,626.492,-313.24344,-329.31613,stars,#685E7F,0.05775730811634968,0.05775730811634968
99875,1577.898,-788.8122,649.062,stars,#84FB0F,0.04885334571243967,0.04885334571243967
99877,792.96234,-396.34604,-942.16736,stars,#BA30FE,0.0749507227882197,0.0749507227882197
99881,1615.5199,-806.97943,3569.158,stars,#CB6871,0.07851624061357666,0.07851624061357666
99887,690.56476,-344.7725,-315.99838,stars,#53367D,0.08152409802782752,0.08152409802782752
99891,684.99176,-341.9331,-774.9174,stars,#CF27D4,0.08835163364668171,0.08835163364668171
99893,4693.937,-2343.0935,7030.194,stars,#273E52,0.026379004266814124,0.026379004266814124
99896,5655.1187,-2821.8745,-1296.1353,stars,#DC39F0,0.019569213215600567,0.019569213215600567
99901,1163.2894,-579.75726,-1877.021,stars,#791543,0.07192996103405158,0.07192996103405158
99912,2507.2683,-1247.4253,218.98643,stars,#E6E18B,0.05832897138626724,0.05832897138626724
99916,1549.5908,-770.3275,3243.733,stars,#9CCB99,0.08997210507016774,0.08997210507016774
99918,326.93594,-162.452,-489.78494,stars,#EB6FB9,0.08534791534338335,0.08534791534338335
99919,1418.782,-705.0097,490.0974,stars,#BB9E76,0.05282801555007697,0.05282801555007697
99920,1217.2351,-604.82,-715.63043,stars,#0A1B35,0.056418052941706875,0.056418052941706875
99923,3702.8352,-1839.4331,1345.023,stars,#C10C56,0.04450353447761646,0.04450353447761646
99925,1116.0554,-554.3169,-1036.3256,stars,#2A6890,0.079628230327923,0.079628230327923
99927,2974.5393,-1477.2283,2487.4185,stars,#3EE226,0.06821257773888018,0.06821257773888018
99929,5829.3613,-2894.6748,5881.0,stars,#A99EE4,0.07261137282252689,0.07261137282252689
99933,2326.6765,-1154.6791,-4514.424,stars,#704F65,0.08028308497446861,0.08028308497446861
99940,320.3013,-158.74953,-1541.3661,stars,#7F5AA0,0.09422772612798369,0.09422772612798369
99949,2585.535,-1280.1288,-4857.5293,stars,#78028B,0.02505324326207717,0.02505324326207717
99964,541.4442,-267.6276,-447.8138,stars,#4F277B,0.01285008202433715,0.01285008202433715
99966,334.42386,-165.28677,590.3367,stars,#9E9253,0.0498666687327899,0.0498666687327899
99970,162.37222,-80.23148,-1319.1833,stars,#6F18E8,0.026411378560089058,0.026411378560089058
99971,1383.6069,-683.63135,621.9511,stars,#FE8E70,0.09138061968727183,0.09138061968727183
99975,1263.5347,-623.74005,-1107.2961,stars,#B9D1F3,0.07834354855036263,0.07834354855036263
99977,5675.276,-2801.0178,7487.485,stars,#7CB3DC,0.06641707907248574,0.06641707907248574
99979,1243.7356,-613.4073,-1787.5966,stars,#876FAE,0.010226367517378123,0.010226367517378123
99988,504.32285,-248.51842,-1586.8447,stars,#E705B4,0.07466756474591472,0.07466756474591472
99996,503.48264,-247.7696,-591.9614,stars,#B25C06,0.016416276245146424,0.016416276245146424
99999,412.11386,-202.65135,742.86914,stars,#A2A357,0.08088320909438938,0.08088320909438938
100002,2677.0332,-1316.1127,-2427.806,stars,#341ECA,0.010997141558200738,0.010997141558200738
100007,1378.7389,-677.554,-716.05634,stars,#455A32,0.011334204809080262,0.011334204809080262
100013,1474.5916,-723.51825,-1218.2302,stars,#B40686,0.05445355709446778,0.05445355709446778
100014,1026.2107,-503.3655,1094.1292,stars,#D71148,0.039249476597728615,0.039249476597728615
100019,4459.67,-2185.5986,578.3627,stars,#172064,0.052505498982989854,0.052505498982989854
100021,896.5515,-439.37222,33.91731,stars,#0AE057,0.055981993586434894,0.055981993586434894
100032,794.77527,-389.07404,-671.9534,stars,#A3E011,0.05417094778726771,0.05417094778726771
100033,2377.7168,-1163.8354,-1030.8801,stars,#F0D110,0.05094044676278356,0.05094044676278356
100039,2896.5254,-1415.4482,1961.273,stars,#2D9ABC,0.06661348900200469,0.06661348900200469
100040,3162.659,-1545.4141,-3621.724,stars,#AD4C5C,0.04488253910601196,0.04488253910601196
100042,1899.3115,-927.8289,-1922.2423,stars,#7B2336,0.03805602788238303,0.03805602788238303
100044,111.91308,-54.64271,175.71867,stars,#6BB11A,0.09476806635576399,0.09476806635576399
100045,8558.14,-4178.6562,6.15692,stars,#770B80,0.027139238378531244,0.027139238378531244
100049,582.9089,-284.5842,301.48727,stars,#27CB31,0.028821450689699643,0.028821450689699643
100050,2464.504,-1202.7781,-2530.3096,stars,#2D1BDD,0.07356468000940078,0.07356468000940078
100057,1892.0018,-922.7185,-2627.8562,stars,#89ABF2,0.07397505542865133,0.07397505542865133
100059,2262.079,-1103.1584,523.93756,stars,#C5A001,0.04008569526000922,0.04008569526000922
100060,2138.6658,-1042.9634,-612.5246,stars,#B8742F,0.036680816513270424,0.036680816513270424
100079,2344.1968,-1139.4563,3228.5786,stars,#377034,0.025311273694480836,0.025311273694480836
100083,1950.7405,-947.9505,5430.8887,stars,#3B18C0,0.05981916446486886,0.05981916446486886
100085,1329.9341,-645.66675,664.2345,stars,#5DD95A,0.07308643459872922,0.07308643459872922
100090,1306.457,-633.9843,1611.4124,stars,#7FB367,0.09497113117116628,0.09497113117116628
100091,2755.0354,-1336.6367,-1738.2513,stars,#BDED4D,0.09137471153431731,0.09137471153431731
100101,154.72142,-74.99129,1787.08,stars,#2D3DE9,0.08780450894748792,0.08780450894748792
100103,2757.9814,-1336.3629,-2595.4658,stars,#4B2431,0.0346449410312297,0.0346449410312297
100104,899.9293,-436.00583,-2518.784,stars,#64802B,0.06933232976507066,0.06933232976507066
100106,1425.3557,-690.3917,-768.9673,stars,#ECA035,0.09459435142411336,0.09459435142411336
100114,1632.7676,-789.6895,-373.92032,stars,#A9D514,0.021605945870637713,0.021605945870637713
100123,540.23364,-260.95322,1314.6587,stars,#D6B4F0,0.07260428710325327,0.07260428710325327
100124,5084.301,-2455.9602,193.5368,stars,#39A637,0.09113020133985783,0.09113020133985783
100128,1015.7205,-490.37643,-411.09006,stars,#C51281,0.04302656047246601,0.04302656047246601
100132,291.87155,-140.85555,1138.1924,stars,#50C5B4,0.08105870477283617,0.08105870477283617
100138,850.1654,-409.5759,-88.99082,stars,#F88E45,0.05391295779641954,0.05391295779641954
100141,3759.4626,-1810.9596,2709.008,stars,#F20E5D,0.06118215502742914,0.06118215502742914
100142,524.9655,-252.81284,-338.49088,stars,#BA53EF,0.03275255616837184,0.03275255616837184
100151,2984.8335,-1435.4607,-260.0516,stars,#222CEE,0.080565349098261,0.080565349098261
100157,2278.1045,-1094.5465,1349.9346,stars,#C4BC34,0.027037529364731146,0.027037529364731146
100161,762.467,-366.08783,-3145.6025,stars,#8D7126,0.026154964689639994,0.026154964689639994
100162,2709.94,-1301.064,1491.3745,stars,#1E8157,0.08678167398800686,0.08678167398800686
100163,3485.345,-1673.2523,3904.1238,stars,#EAB9C1,0.017767367192300362,0.017767367192300362
100171,4802.166,-2303.49,479.47787,stars,#6C5D9E,0.037501891298489305,0.037501891298489305
100174,1713.7246,-821.7293,-1396.5632,stars,#1AD0D9,0.09106418384244865,0.09106418384244865
100178,1579.5881,-756.4751,-379.89838,stars,#653E29,0.017654649606117113,0.017654649606117113
100186,670.53876,-320.56973,-896.0157,stars,#617065,0.04028707550821236,0.04028707550821236
100197,2154.577,-1027.6246,823.8255,stars,#908E86,0.08956336389712882,0.08956336389712882
100206,2063.9424,-983.2557,-3361.236,stars,#BBBB67,0.09787514582895465,0.09787514582895465
100208,652.24066,-310.5643,-14.15216,stars,#89F6BD,0.010142161799114188,0.010142161799114188
100209,2534.456,-1206.4775,934.9548,stars,#4A7389,0.04106753123590419,0.04106753123590419
100210,2562.201,-1219.661,135.34245,stars,#318CF5,0.05061214732443115,0.05061214732443115
100211,416.3985,-198.21329,-2677.9727,stars,#F6CBAA,0.04240271988356763,0.04240271988356763
100216,2028.1587,-965.0386,-1647.5336,stars,#C4087F,0.0359578261125001,0.0359578261125001
100218,1111.9226,-528.9665,-483.21097,stars,#4DA69F,0.04637532643422347,0.04637532643422347
100227,528.9144,-251.3153,2436.8938,stars,#8042B3,0.06875016479541117,0.06875016479541117
100228,1086.9259,-516.42487,-2529.4604,stars,#681EE5,0.07669430615675157,0.07669430615675157
100233,1009.41693,-479.04822,-129.9924,stars,#ECB119,0.050753404816908126,0.050753404816908126
100237,1203.4583,-570.8155,2816.1558,stars,#66314F,0.06781734513676092,0.06781734513676092
100238,274.47382,-130.18073,-531.713,stars,#1A4FB3,0.05691942239175514,0.05691942239175514
100243,1392.2444,-659.82605,-583.40686,stars,#173F26,0.01776717843576148,0.01776717843576148
100250,5427.9214,-2570.759,7871.367,stars,#F246AE,0.02588429218132239,0.02588429218132239
100252,2871.9211,-1359.8192,2776.0354,stars,#F8985C,0.07912272307626668,0.07912272307626668
100253,326.64233,-154.64626,-429.2991,stars,#DB875E,0.060474815244605164,0.060474815244605164
100254,1089.2335,-515.6012,-1253.9135,stars,#0E0E61,0.08475288765611257,0.08475288765611257
100255,2044.2325,-967.5047,312.4361,stars,#DB34B9,0.032395901960050974,0.032395901960050974
100261,307.0638,-145.1968,-194.15282,stars,#C55481,0.07223461539769066,0.07223461539769066
100266,164.18098,-77.58375,-456.61725,stars,#7D8DB3,0.09101204016141118,0.09101204016141118
100267,1439.9177,-680.39343,1951.5426,stars,#F311D8,0.0744286423328202,0.0744286423328202
100274,1690.7949,-798.1271,-382.34106,stars,#B7A0F6,0.07836388122926564,0.07836388122926564
100277,1820.5945,-859.0917,1556.2858,stars,#949614,0.010133017956407604,0.010133017956407604
100284,784.20294,-369.69888,2193.36,stars,#8141FC,0.08725773498881365,0.08725773498881365
100285,2708.0945,-1276.6803,3100.8687,stars,#B8E700,0.034125915937712435,0.034125915937712435
100292,3173.9958,-1493.5211,1145.197,stars,#047D86,0.09386513939064581,0.09386513939064581
100296,1204.6105,-566.23676,-253.67786,stars,#36CA1C,0.04298452535702965,0.04298452535702965
100302,1276.4473,-599.6426,-1258.7963,stars,#33A131,0.0177994862073556,0.0177994862073556
100323,2888.7288,-1353.1405,2573.0955,stars,#F55C6F,0.019033753867709623,0.019033753867709623
100325,5624.828,-2633.6035,-64.81073,stars,#8487EC,0.060587059747855734,0.060587059747855734
100331,1822.1403,-852.1612,2657.9568,stars,#A70AF4,0.01725171542446667,0.01725171542446667
100337,1618.4869,-756.43207,-925.60486,stars,#852231,0.0911751588042564,0.0911751588042564
100338,471.3523,-220.28731,-2105.8765,stars,#F3D7CA,0.05430962771374033,0.05430962771374033
100340,1518.806,-709.7067,-119.17637,stars,#B5A048,0.013628253551657327,0.013628253551657327
100342,2933.831,-1370.7087,3460.5054,stars,#05ADD8,0.017108876469130785,0.017108876469130785
100347,147.36182,-68.78897,-677.12354,stars,#DD84F8,0.05427573637689422,0.05427573637689422
100348,396.72693,-185.1683,560.5176,stars,#1BD649,0.0898020929604974,0.0898020929604974
100351,1441.3818,-672.2743,1734.0118,stars,#1E1B9F,0.03445982428076752,0.03445982428076752
100352,1858.9103,-866.67676,-829.45123,stars,#EC8596,0.07013845345012647,0.07013845345012647
100354,197.56999,-92.10023,-251.29991,stars,#F64D32,0.03427776707322835,0.03427776707322835
100366,1094.5969,-509.2957,-752.2704,stars,#4F59C9,0.048397267565501986,0.048397267565501986
100374,1930.3662,-897.1608,3405.5188,stars,#4B8D72,0.06790615782840806,0.06790615782840806
100381,5046.3057,-2342.9927,7085.7183,stars,#F3AEE4,0.09364167433351803,0.09364167433351803
100382,1056.5135,-490.52145,-1444.0435,stars,#1A9991,0.04919946434261772,0.04919946434261772
100398,958.84204,-444.47067,743.17285,stars,#FC67BB,0.07609126041909776,0.07609126041909776
100401,250.35922,-115.97295,391.74222,stars,#652F28,0.055605267232456866,0.055605267232456866
100412,879.1307,-406.6644,1153.1963,stars,#EE784E,0.043487368962744466,0.043487368962744466
100419,640.89386,-296.15784,86.05282,stars,#DB2250,0.06769356113661783,0.06769356113661783
100420,3953.2651,-1826.4814,-3152.893,stars,#F22659,0.034366302933146735,0.034366302933146735
100427,303.40115,-140.0923,-304.15936,stars,#3F8875,0.0986873446115269,0.0986873446115269
100435,2136.952,-985.2553,2913.7803,stars,#8E1395,0.08756595962764364,0.08756595962764364
100443,474.5092,-218.66591,143.10182,stars,#B285D9,0.01947929030249515,0.01947929030249515
100447,607.4872,-279.70554,12.0815,stars,#18438B,0.032824973707252535,0.032824973707252535
100451,3495.7668,-1608.5709,5609.728,stars,#AB8EBB,0.08712637955162267,0.08712637955162267
100456,754.08856,-346.65787,394.91345,stars,#94A344,0.047714579244631454,0.047714579244631454
100460,1705.5175,-783.34784,1011.8495,stars,#6A3E48,0.02794997684039538,0.02794997684039538
100462,2091.0884,-960.1128,2057.0662,stars,#5BC710,0.03954831834070487,0.03954831834070487
100466,2188.647,-1004.42975,303.5909,stars,#08CA61,0.09474120153702636,0.09474120153702636
100475,1381.172,-632.69946,678.67413,stars,#5C2431,0.07395191695437456,0.07395191695437456
100476,7790.891,-3568.705,-2209.3071,stars,#9D1C14,0.010404929638975659,0.010404929638975659
100479,443.30984,-202.97993,-193.02518,stars,#8EA291,0.05438742218549493,0.05438742218549493
100480,2495.488,-1142.5983,-1989.4629,stars,#A6D4F6,0.043559814783335433,0.043559814783335433
100482,2973.0742,-1360.5139,1826.8109,stars,#41C830,0.04551181620913263,0.04551181620913263
100483,456.3592,-208.80206,-12.15412,stars,#29F3A7,0.09894256203590293,0.09894256203590293
100485,1411.2051,-645.2569,667.46027,stars,#722A28,0.013610273122342002,0.013610273122342002
100491,603.1233,-275.70224,-1891.1051,stars,#5BBE56,0.06786794320907236,0.06786794320907236
100498,2098.1462,-957.64185,2137.6511,stars,#4F6FE7,0.04580429962076705,0.04580429962076705
100503,1061.7913,-484.13562,1614.4359,stars,#2C4008,0.06949959167497449,0.06949959167497449
100507,1905.3354,-868.6022,2004.1989,stars,#C0AA4E,0.06692517393099084,0.06692517393099084
100509,986.7313,-449.73,185.32726,stars,#BC6196,0.06326800363528007,0.06326800363528007
100512,661.3581,-301.26364,-111.81667,stars,#2F9A27,0.08891114550119317,0.08891114550119317
