Index,X,Y,Z
64194,-567.51794,-417.37155,-2250.823
64200,-703.16113,-517.44055,-219.04733
64201,-1536.8713,-1131.2816,-1060.8912
64203,-1051.1886,-774.01697,-474.2498
64204,-744.45404,-548.168,-510.25894
64206,-5696.502,-4195.036,-5447.1016
64211,-3481.6196,-2564.9282,-2805.3071
64216,-1503.7351,-1109.0083,-831.18317
64219,-120.63243,-89.03918,65.55773
64220,-3575.2493,-2639.0703,-5995.378
64222,-471.18958,-347.85327,-1693.7103
64225,-2825.811,-2086.5334,-1378.8091
64226,-118.28627,-87.34969,64.30405
64233,-2778.0066,-2052.8918,-5303.395
64235,-1857.6238,-1373.0016,972.3526
64239,-928.89453,-686.842,-1909.9386
64240,-855.2283,-632.439,18.4311
64241,-771.03455,-570.1783,-389.917
64246,-772.6428,-571.59607,-955.1774
64248,-403.83798,-298.8222,343.60803
64254,-879.28033,-650.9391,-13.20876
64256,-906.1473,-671.04895,814.2318
64257,-1142.5023,-846.1707,291.86398
64259,-293.15497,-217.1824,-804.533
64261,-809.4831,-599.77576,-2431.0933
64265,-1420.6141,-1053.1273,616.1412
64266,-582.87506,-432.18738,-660.6971
64267,-1233.7041,-914.8565,-1452.8267
64276,-4923.8594,-3655.2585,-5953.659
64284,-432.0442,-320.89496,1338.8861
64291,-316.44046,-235.39177,-134.41554
64298,-742.646,-552.8415,-886.8472
64299,-458.99197,-341.8218,59.49341
64303,-2854.8496,-2127.0415,-8188.0957
64307,-1393.3811,-1038.722,-4177.8164
64309,-906.13477,-675.6042,-944.18494
64311,-806.80786,-601.5766,-659.7451
64313,-1528.462,-1139.896,2830.6887
64317,-5174.0493,-3860.1484,-1478.5806
64322,-822.417,-613.822,1240.9425
64329,-1700.1942,-1269.4044,2763.7737
64334,-1070.5957,-799.7001,40.00925
64335,-857.00854,-640.2543,-82.80146
64337,-1448.2715,-1082.2155,501.34253
64357,-1344.5985,-1007.5243,703.41327
64363,-1301.1676,-975.3958,1372.0433
64368,-1125.0594,-844.0417,-1513.4943
64370,-603.35645,-452.7007,-536.9935
64375,-701.43567,-526.4609,-914.9853
64376,-590.7953,-443.55923,966.5391
64379,-2299.8472,-1727.0278,2575.9329
64381,-519.95105,-390.72665,-724.6342
64389,-1317.6914,-990.7444,1068.6024
64399,-771.24023,-580.12744,-1150.2821
64411,-740.7323,-558.02515,663.3973
64414,-1280.8579,-965.08514,-411.2431
64418,-731.23755,-551.0588,1416.1116
64425,-1940.9995,-1464.8247,1041.8711
64427,-838.06757,-632.52606,-593.8447
64429,-284.40613,-214.7123,-102.92439
64430,-6668.259,-5034.2363,3148.043
64432,-1076.0448,-812.685,1908.0525
64433,-527.59955,-398.48584,191.07124
64440,-528.91833,-399.97684,-281.65225
64441,-2469.9983,-1868.3674,-2556.7717
64446,-2232.1013,-1689.5858,1644.5149
64449,-483.30487,-365.89673,-738.08606
64456,-2454.3972,-1858.855,1657.1414
64460,-870.8788,-659.78326,-447.39502
64463,-760.9607,-576.96313,2270.3936
64467,-1052.0289,-797.91595,-260.7656
64470,-1922.9661,-1459.2068,-741.4985
64476,-863.87274,-655.9572,4830.201
64478,-701.24866,-532.5908,-977.6999
64482,-1666.6449,-1266.4377,1732.8138
64485,-2567.686,-1951.7375,59.44485
64487,-467.76035,-355.5859,1033.7432
64491,-358.5152,-272.64026,612.7214
64494,-714.26324,-543.2466,3537.5906
64495,-2277.3806,-1732.4994,558.43005
64502,-229.11053,-174.46378,227.24628
64504,-1726.8508,-1315.0503,-187.46695
64505,-382.94974,-291.63513,-268.06674
64517,-835.1939,-636.9153,631.35834
64522,-25.25837,-19.27164,196.37253
64523,-91.62547,-69.91792,-637.33044
64524,-1164.0253,-888.27106,-1751.7386
64526,-103.41613,-78.94915,-745.7373
64532,-1185.0623,-905.60144,1091.8806
64540,-979.9212,-750.0141,879.158
64542,-1979.6344,-1515.3132,-3047.1143
64544,-2432.4963,-1862.3702,616.574
64548,-3974.0295,-3043.218,-1626.8822
64555,-878.76636,-673.3607,-529.0268
64564,-535.964,-411.158,-1006.4438
64568,-1549.6064,-1189.6447,2141.2761
64570,-749.8613,-576.0338,716.2809
64573,-815.14886,-626.2988,-1039.5642
64578,-195.15169,-150.03076,-480.25504
64580,-187.31348,-144.03062,-252.9475
64595,-846.60443,-653.5401,257.65924
64602,-1677.8651,-1296.2927,177.01248
64609,-420.2142,-324.87946,-643.9248
64616,-1600.49,-1238.4248,-49.89862
64619,-1119.987,-866.84796,727.87665
64621,-1470.45,-1138.5762,3049.0205
64629,-718.10535,-556.3432,115.78809
64631,-336.301,-260.6258,748.9047
64640,-591.7079,-458.99927,-272.23593
64642,-1687.6095,-1309.2576,-1477.945
64644,-537.18677,-416.77756,159.3213
64647,-1535.6033,-1191.5533,1984.4833
64648,-846.5525,-656.8881,-920.21875
64649,-546.88745,-424.4277,579.0771
64652,-3735.8967,-2900.5378,-5084.8027
64653,-3554.8926,-2760.093,2235.2888
64658,-1019.63727,-792.1456,849.5346
64661,-2079.94,-1616.28,-4134.0913
64663,-1995.8365,-1551.4075,1331.5546
64666,-558.82983,-434.6609,-354.5032
64670,-1129.9866,-879.3269,-1419.3981
64672,-800.06635,-622.62604,322.42947
64678,-695.9776,-542.0652,-3157.7812
64680,-1950.0792,-1519.0186,-1545.8441
64687,-458.6605,-357.42245,1016.37744
64694,-402.33633,-313.74545,-325.74536
64702,-513.4169,-400.5386,804.73895
64705,-733.7086,-572.67865,-563.6904
64707,-404.8745,-316.07376,887.75757
64709,-2054.9084,-1604.8467,-765.5275
64711,-1077.3994,-841.7722,-860.5227
64716,-1142.6122,-892.9943,588.2613
64719,-2834.5322,-2216.0151,-3654.2017
64724,-427.00302,-333.9537,5437.527
64727,-1206.3119,-944.0758,-2148.332
64729,-1389.2653,-1087.4229,-890.59314
64731,-336.24017,-263.2179,85.73744
64735,-1549.9846,-1214.1786,-1308.4823
64745,-756.24976,-592.86346,592.0225
64746,-1824.5042,-1430.4889,-2552.5464
64754,-449.44415,-352.77026,661.55023
64755,-849.24335,-666.58374,1564.861
64760,-258.62762,-203.06326,604.0588
64761,-725.7451,-569.9378,-158.67836
64764,-677.4433,-532.2446,-180.78336
64781,-706.4513,-556.6118,-4843.3096
64784,-717.2594,-565.2781,111.04765
64786,-1121.6573,-884.22546,470.44797
64795,-1100.1948,-868.5618,593.18524
64809,-470.2104,-371.80917,451.0459
64810,-6530.1904,-5164.315,-4624.87
64817,-1061.4581,-839.8221,-1606.7153
64825,-343.74414,-272.30078,-626.2525
64829,-250.44402,-198.4669,52.52498
64830,-96.36807,-76.37521,268.51852
64833,-738.50604,-585.55054,-41.65794
64834,-193.98595,-153.80405,1356.9098
64835,-220.06703,-174.49155,-1261.0953
64836,-1849.6373,-1467.0259,-2032.6221
64840,-1557.0259,-1235.3057,3845.7725
64842,-456.04947,-361.92606,543.07043
64843,-990.26447,-785.95917,704.2504
64847,-2071.015,-1644.1824,625.91986
64848,-1575.1326,-1250.5382,-910.05194
64852,-835.24615,-663.3653,-2590.0923
64855,-844.003,-670.519,-1134.5114
64859,-1194.0723,-948.86597,1582.4596
64861,-937.43036,-745.0946,17.77991
64863,-2532.3318,-2013.5673,-1914.6583
64864,-2719.9028,-2163.6577,-1980.0792
64869,-1952.3488,-1554.1626,-1556.7366
64871,-1196.2693,-952.62256,7361.641
64872,-1465.693,-1167.2518,-1692.9691
64875,-5670.886,-4517.3955,-2570.1726
64881,-363.24988,-289.54578,554.1094
64882,-124.5518,-99.30882,245.90791
64889,-1834.1425,-1463.8522,171.43483
64891,-993.9137,-793.6481,576.961
64892,-317.27222,-253.36832,-564.5688
64896,-739.9628,-591.27435,2209.372
64897,-530.1876,-423.65283,1344.4432
64898,-1361.7258,-1088.1434,1362.4642
64900,-948.322,-758.1027,-1270.6938
64902,-1193.9445,-954.7638,2228.795
64909,-959.9679,-768.144,-2287.9944
64918,-382.3322,-306.29593,402.6248
64920,-743.59827,-595.84436,-77.53152
64921,-1094.5807,-877.28125,-522.7787
64926,-454.9785,-364.83035,1423.6427
64939,-717.92206,-576.2717,214.15909
64941,-2642.273,-2121.1648,297.17053
64943,-617.5087,-495.99823,-753.0541
64946,-2035.615,-1635.8983,-3954.9229
64947,-1801.5988,-1448.2435,-2432.6077
64948,-2303.5244,-1852.4789,2600.4094
64949,-1048.3973,-843.13965,247.73483
64961,-2327.6497,-1875.2297,-439.19873
64963,-765.2073,-616.593,-1017.2879
64964,-600.0106,-483.5128,-78.72051
64966,-1241.9604,-1001.1598,-5453.281
64971,-1855.3035,-1496.1652,1649.5262
64972,-1706.8271,-1376.6031,-4384.1675
64974,-403.1679,-325.27115,-1331.3412
64980,-721.0236,-582.4398,345.32172
64981,-1607.0714,-1298.2289,-190.41666
64983,-425.03452,-343.4147,-558.3579
64984,-452.24313,-365.4284,-4819.423
64996,-840.54156,-679.8053,-1162.2745
64997,-575.0351,-465.13916,343.9248
65003,-218.1925,-176.59875,997.5261
65005,-126.38609,-102.35397,27.93544
65006,-1899.348,-1538.2285,3268.9536
65008,-1960.491,-1587.9363,-3805.9436
65015,-832.84033,-675.1103,460.6182
65018,-606.53534,-491.81848,712.4969
65024,-897.9683,-728.8435,514.5366
65032,-282.84125,-229.76724,573.3424
65033,-1502.255,-1220.4814,549.62585
65044,-1218.9355,-991.7898,162.02084
65049,-3027.9133,-2466.43,-1953.8452
65056,-2213.4778,-1803.9321,-588.392
65058,-873.05914,-711.6409,-952.2301
65071,-547.24994,-446.8686,790.8031
65076,-2301.8975,-1881.3365,1580.6805
65084,-1432.5361,-1171.2751,238.09015
65089,-1618.4447,-1323.7675,1393.2872
65094,-454.0841,-371.65356,579.0682
65100,-702.67786,-575.76996,-1292.4529
65102,-2242.6616,-1837.8188,-3016.5496
65105,-537.95874,-440.99554,135.65811
65109,-1015.5793,-832.93335,78.24006
65119,-2511.7192,-2063.116,1804.0002
65124,-1537.069,-1263.9194,-1420.5256
65129,-687.5608,-565.6244,1140.9003
65130,-80.93175,-66.57924,-258.502
65131,-729.355,-600.33344,251.35744
65136,-2805.6528,-2311.0488,-4040.3257
65137,-3035.14,-2500.3496,3007.2544
65143,-3929.3472,-3239.0354,799.4893
65150,-593.2608,-489.4382,-1998.4437
65153,-483.36823,-398.86407,-492.11133
65155,-2213.5613,-1827.0912,753.0627
65157,-1218.8894,-1006.2868,-3064.6865
65159,-692.2617,-571.6322,-208.48422
65161,-1541.3671,-1272.9767,1906.4938
65162,-1013.71326,-837.24133,-1428.9149
65165,-353.3113,-291.87308,114.5068
65166,-499.3178,-412.53503,892.2341
65167,-2194.277,-1813.002,1336.7948
65170,-1173.7189,-970.07513,-1808.3546
65176,-689.6849,-570.6334,-633.2494
65178,-3458.6003,-2862.5444,4575.511
65181,-1021.8282,-846.11743,-1110.5009
65194,-5815.1016,-4820.931,3353.2915
65198,-2043.204,-1695.0566,676.9041
65202,-1249.4263,-1036.9531,869.03973
65203,-2937.303,-2438.1812,-8627.118
65205,-934.94,-776.2068,2107.9177
65210,-567.2695,-471.4119,-1235.42
65214,-370.51834,-307.96713,2674.3384
65219,-238.2898,-198.17117,-518.69073
65221,-113.82591,-94.67097,307.51147
65225,-649.69403,-540.9974,258.80768
65238,-1237.2037,-1031.9294,814.0425
65239,-1414.0588,-1179.8944,-859.9004
65241,-687.9985,-574.1553,-289.22656
65249,-1904.0403,-1590.1293,58.44412
65261,-4.95181,-4.13973,-11.56674
65263,-156.91881,-131.27625,467.10376
65273,-1971.426,-1652.5369,7005.305
65286,-2960.7046,-2485.8657,-2780.367
65291,-257.46277,-216.26045,552.571
65293,-1547.8738,-1300.4475,-587.414
65297,-1325.4669,-1113.9276,5059.552
65298,-215.45021,-181.0664,445.40787
65299,-396.79745,-333.5769,-528.3582
65304,-352.9612,-296.97516,271.10382
65306,-1113.7578,-937.21686,-1496.5258
65310,-1270.5208,-1069.9662,-3878.7063
65316,-337.82654,-284.66122,260.43417
65322,-173.85587,-146.55385,-66.10141
65325,-1472.5463,-1241.6031,-2903.5356
65327,-372.12198,-313.80316,298.0571
65331,-956.5743,-807.1845,1046.2443
65335,-1633.799,-1379.2366,465.35657
65338,-1652.6516,-1395.5887,1474.4344
65356,-3484.6245,-2949.8828,-8568.266
65363,-5634.2085,-4772.29,4159.252
65367,-1346.5347,-1141.055,-735.3624
65369,-3285.9478,-2784.7769,924.18097
65371,-394.1345,-334.10022,372.46667
65374,-1431.3945,-1213.7919,643.87805
65383,-442.80225,-375.92587,-435.88483
65385,-582.45734,-494.63852,1447.3201
65387,-308.441,-261.97812,224.8628
65393,-518.928,-441.1724,164.7979
65399,-486.93765,-414.24704,625.571
65403,-3944.6526,-3357.1282,-125.55194
65404,-1641.3732,-1397.1382,429.22327
65409,-1549.8094,-1320.2754,915.1099
65413,-3427.54,-2920.784,755.82043
65415,-434.88556,-370.65283,260.86792
65419,-625.1093,-532.8841,-1710.5275
65421,-963.6218,-821.5625,1200.9141
65422,-606.818,-517.4002,-269.46927
65430,-347.01953,-296.17096,-849.5724
65436,-1895.8055,-1618.5745,70.76088
65438,-199.3014,-170.16103,3184.122
65441,-2460.7957,-2101.5276,-36.80531
65444,-316.05368,-269.9634,532.1176
65448,-2252.873,-1925.7296,-4809.9316
65449,-3855.666,-3296.4907,5861.7
65452,-946.48535,-809.4979,2975.6853
65454,-440.71835,-376.94788,-3862.961
65455,-516.7069,-441.97873,-860.21
65462,-1099.2089,-940.923,1216.4954
65464,-1050.6077,-899.4712,-920.0695
65465,-913.8993,-782.46295,1439.6405
65467,-573.1118,-490.88544,1141.0382
65473,-836.1665,-716.8117,-551.0584
65476,-3598.6948,-3086.3398,-2285.7678
65477,-1568.0056,-1344.891,192.25272
65496,-463.6805,-398.5023,160.49425
65500,-3431.7354,-2950.7449,-3381.658
65503,-482.7953,-415.23083,166.99644
65504,-554.41095,-476.91125,51.72501
65508,-361.1107,-310.79883,-1886.2849
65510,-1485.7069,-1279.244,278.1974
65511,-1507.5017,-1298.0142,-2606.2231
65514,-850.74286,-732.65216,-963.20105
65516,-2198.3196,-1893.8198,-2213.7463
65529,-2333.283,-2013.1078,-1805.0742
65531,-1485.2025,-1281.5642,-322.79556
65534,-1214.6876,-1048.6221,37.24657
65543,-498.6543,-430.8725,332.16995
65548,-870.0596,-752.07007,-1000.57574
65550,-888.63776,-768.1779,-2551.5964
65555,-1179.891,-1020.29816,2555.5737
65557,-1461.6161,-1264.114,964.6498
65558,-979.66425,-847.3453,-221.39935
65572,-1205.0295,-1045.1237,1360.393
65574,-515.9646,-447.60602,0.56551
65575,-1038.011,-900.5341,-60.13234
65578,-1357.4006,-1178.1737,-877.1376
65582,-937.6277,-814.1744,318.79343
65584,-1936.7086,-1683.1215,-3131.6587
65588,-299.6515,-260.61908,719.351
65590,-1704.7909,-1482.7695,503.43896
65597,-895.5366,-779.4959,-805.4947
65600,-392.4079,-341.60098,-664.4258
65602,-294.13544,-256.1275,130.21263
65603,-181.19025,-157.78392,97.97717
65605,-615.2027,-535.74896,-1960.1609
65607,-89.6068,-78.05592,-320.81128
65624,-326.75394,-285.22202,436.55264
65638,-1789.525,-1565.4613,-888.1078
65642,-5452.558,-4772.13,-1785.5211
65651,-204.85265,-179.53484,-750.8392
65654,-2536.4998,-2223.0706,1970.5112
65656,-1824.4868,-1599.3044,-2946.4197
65657,-989.85895,-867.7675,4875.937
65658,-1027.2401,-900.68866,-727.8768
65661,-904.7922,-793.4734,-1189.4427
65666,-2407.9753,-2112.7283,-3432.1304
65679,-530.6812,-466.3909,56.00659
65682,-153.96791,-135.3558,446.3293
65690,-381.0354,-335.15372,-59.92252
65691,-1266.3705,-1113.9346,576.9499
65696,-1634.5265,-1438.3168,1215.9098
65697,-313.49658,-275.8867,303.98788
65699,-6165.451,-5426.689,4999.3887
65701,-735.2521,-647.2676,-631.5391
65708,-1328.7251,-1170.6819,-3014.8843
65709,-654.448,-576.6751,-443.34528
65710,-476.7609,-420.1352,-1965.9656
65719,-4336.392,-3826.2793,-5072.1685
65721,-831.5224,-733.94244,-2985.347
65725,-658.9692,-581.7751,185.87927
65729,-1907.8667,-1685.2,166.87877
65734,-1429.6934,-1263.5482,-1263.2803
65736,-584.982,-517.04315,764.77716
65737,-1997.2762,-1765.7733,-205.23808
65740,-346.45734,-306.4025,502.64874
65741,-787.67975,-696.6391,-1046.6929
65749,-167.1587,-147.95613,116.26897
65756,-1788.8882,-1584.054,646.1385
65757,-714.03894,-632.35516,-407.87155
65761,-873.1267,-773.6645,-700.1236
65764,-2529.5095,-2242.6936,2495.2014
65771,-1505.0659,-1335.048,-29.27883
65774,-4091.5994,-3629.6455,1415.5592
65776,-633.12885,-561.77527,-4403.6973
65780,-123.63218,-109.75422,48.95985
65784,-2021.2028,-1795.2325,-5678.6685
65786,-533.5443,-473.97604,-837.20917
65800,-1362.2012,-1211.7279,-3161.6387
65806,-367.72043,-327.42435,-499.34293
65812,-1076.4929,-959.17694,-2042.3375
65815,-1361.2594,-1213.1292,-1157.6455
65823,-1601.1979,-1428.4703,-1209.2449
65827,-899.28455,-802.67865,-574.03925
65828,-554.847,-495.296,248.94806
65838,-2069.897,-1849.0121,-567.2587
65844,-3938.2405,-3521.4956,-6812.1636
65845,-606.3604,-542.22046,-60.22358
65857,-972.3065,-870.61884,99.32144
65858,-492.58005,-441.07968,120.2306
65859,-1530.0591,-1370.1455,-985.11914
65868,-1070.3097,-959.29205,-3255.5618
65871,-552.57587,-495.4592,1559.5223
65872,-344.1261,-308.581,159.60587
65873,-788.8348,-707.3579,399.9344
65874,-1248.9196,-1119.9515,-1595.076
65879,-573.9959,-515.0458,1691.1996
65883,-2408.875,-2162.3813,1447.842
65885,-912.68256,-819.4607,-850.389
65887,-1031.9694,-926.65295,-1216.7354
65889,-1053.2859,-946.17725,-1851.731
65893,-1269.0331,-1140.2205,-1572.487
65895,-1136.7184,-1021.5107,48.85877
65897,-960.2145,-862.9913,635.2327
65900,-2924.3616,-2628.7935,-7269.037
65907,-817.1405,-735.2135,-250.54112
65913,-3234.2185,-2911.1377,-8893.5205
65916,-824.9304,-742.72424,441.88385
65920,-140.80531,-126.80812,150.54488
65921,-1290.761,-1162.5918,-167.47092
65923,-1397.446,-1258.8928,467.02808
65928,-1202.7101,-1084.3362,-2649.9797
65930,-329.35132,-296.968,-331.56067
65932,-1212.9218,-1093.8528,-958.8075
65935,-1217.9585,-1099.1409,2147.806
65940,-756.73895,-683.5462,-622.51227
65943,-827.77216,-747.97125,322.91663
65946,-2882.0635,-2604.703,1601.0487
65949,-1066.9878,-964.8477,82.83818
65950,-764.0494,-690.927,265.674
65951,-315.0401,-284.98203,-132.64162
65953,-4575.816,-4139.497,-994.4723
65955,-1125.7137,-1018.4551,-1096.5261
65956,-1816.9222,-1644.327,-47.80227
65960,-877.6483,-794.94714,-147.64091
65961,-1333.4991,-1208.1464,2392.9626
65969,-4319.903,-3917.5903,-1359.1748
65973,-1418.5146,-1286.882,629.6961
65975,-2690.183,-2441.2744,-2800.9097
65981,-1936.7006,-1758.8245,-2228.172
65982,-280.47418,-254.71657,-609.1462
65984,-633.37537,-575.366,1156.7523
65987,-663.55774,-602.94104,431.54147
65988,-2675.4856,-2431.1106,1269.3472
65992,-2533.1963,-2302.9841,1225.693
65996,-117.17687,-106.54187,447.88333
65998,-3547.903,-3226.6797,892.34705
65999,-1342.0627,-1220.5747,-53.49604
66003,-819.8633,-745.76074,-1006.32605
66004,-1030.5209,-937.55133,-266.45132
66005,-322.18573,-293.23587,78.49934
66018,-509.96298,-464.8169,-1080.5243
66020,-482.28568,-439.6859,-1444.1688
66021,-1298.1371,-1183.5228,-262.6723
66029,-1159.6119,-1057.6708,-1730.7878
66031,-874.8619,-798.00836,419.56906
66034,-263.3205,-240.31763,446.16895
66040,-662.9961,-605.31805,-858.58984
66041,-785.2692,-716.9964,875.51514
66042,-2072.5525,-1892.3721,-2761.066
66045,-745.46497,-680.8746,-1416.0737
66046,-1974.2266,-1803.2429,2662.8372
66051,-4717.608,-4311.2925,-2193.3308
66057,-621.5539,-568.3951,-136.45409
66061,-867.00494,-793.149,140.45753
66063,-573.2944,-524.5768,-841.58527
66066,-2786.4468,-2550.0,-3705.1248
66071,-2099.9478,-1922.6697,101.87791
66081,-990.97296,-908.5566,-168.9986
66096,-2291.9902,-2106.3618,-122.05375
66097,-582.4436,-535.3174,2591.9956
66101,-1163.5302,-1070.4103,261.975
66104,-376.79337,-346.76492,389.70074
66105,-2366.4011,-2178.018,-7763.5596
66106,-1013.5062,-932.8591,-967.8626
66107,-1145.6831,-1054.5625,-4405.8228
66108,-1013.3843,-932.853,793.9654
66115,-495.02853,-455.95132,-914.0285
66118,-1213.6873,-1118.1759,1562.6688
66122,-255.28607,-235.32991,146.71942
66124,-654.9434,-603.8483,-128.75668
66125,-80.58164,-74.29707,386.19406
66129,-541.26227,-499.18933,183.05408
66131,-1315.0121,-1213.548,2799.1873
66132,-1751.205,-1616.1993,-131.17702
66133,-1280.0609,-1181.4221,1023.18225
66140,-164.08582,-151.51817,-64.21874
66149,-2278.5315,-2106.8203,-2574.6274
66159,-1163.4924,-1076.7683,-1877.1559
66174,-1524.1907,-1413.59,-2359.5454
66189,-177.4786,-164.82045,-435.71167
66192,-371.6385,-345.29523,-162.77917
66196,-657.52374,-611.21405,-854.1613
66198,-277.23248,-257.78195,-226.4297
66200,-286.4549,-266.36575,3682.989
66207,-443.18085,-412.44937,2711.001
66208,-1288.4277,-1199.1659,2031.8031
66211,-1893.7955,-1763.1383,-805.6848
66216,-1518.5591,-1414.8146,-1084.8351
66217,-3890.7537,-3625.641,-3652.4065
66222,-4194.487,-3910.0579,-4950.7407
66223,-1710.7668,-1594.8094,1555.7246
66228,-1381.9792,-1288.9573,-462.37415
66242,-1616.2224,-1509.5284,1540.9177
66243,-1208.3871,-1128.8812,-397.16537
66248,-1426.436,-1332.9863,134.4223
66249,-1960.8916,-1832.5801,2612.2654
66258,-371.58884,-347.52295,-717.41345
66264,-287.96918,-269.42813,203.68535
66265,-354.4255,-331.6387,-935.2905
66267,-1923.8462,-1800.3236,-2801.8853
66277,-502.9866,-471.13806,1.32836
66279,-1570.5709,-1471.3784,-592.29626
66285,-1639.4155,-1536.8113,19.87707
66292,-483.0126,-452.92313,-597.77277
66297,-517.75806,-485.6453,-2945.9822
66300,-1285.833,-1206.2108,262.87936
66304,-971.5612,-911.7937,830.15564
66311,-903.0412,-848.4218,-824.0896
66314,-1057.3004,-993.5963,722.28784
66315,-1757.781,-1651.9315,-1713.0452
66317,-590.42035,-554.8972,-123.92282
66319,-5719.303,-5375.6943,-4421.959
66320,-752.33484,-707.1971,-231.63329
66326,-151.1966,-142.26788,1458.048
66333,-1416.1128,-1333.6481,2371.8076
66335,-2345.5015,-2209.2778,153.42271
66339,-748.27423,-705.1594,-2755.6038
66342,-628.014,-592.08673,4339.7812
66343,-315.1913,-297.1849,374.15073
66344,-1234.5859,-1164.0526,3386.5625
66346,-1152.4921,-1087.0126,-687.81946
66348,-1204.6024,-1136.5732,-1774.3608
66349,-1783.5613,-1682.916,-2526.8633
66358,-542.0591,-511.75394,-1882.0292
66359,-2959.3977,-2794.546,-6597.3496
66360,-2448.807,-2312.6343,-6475.678
66364,-976.0273,-922.25146,-841.647
66368,-2305.1006,-2179.5596,-3737.0112
66372,-988.45874,-935.05975,629.5737
66373,-1845.438,-1745.7795,-1217.1869
66378,-573.0305,-542.2777,97.25017
66379,-1719.3585,-1627.2406,-701.80237
66391,-1981.029,-1877.0005,2794.849
66398,-1042.4623,-988.1184,272.58624
66406,-1063.1941,-1009.0476,-142.98753
66409,-1366.2521,-1296.893,-1160.2107
66412,-291.4947,-276.82846,2175.56
66416,-759.97565,-721.876,1780.4963
66426,-1045.4961,-993.7814,3713.772
66428,-1004.4162,-955.16364,2623.7434
66429,-840.8479,-799.68896,-4190.1147
66430,-962.8124,-916.07416,830.98553
66431,-837.15125,-796.6996,983.41504
66438,-1195.2389,-1138.0769,-162.45776
66442,-472.95258,-450.4207,659.9658
66443,-587.54926,-559.6222,-550.2521
66445,-341.18335,-325.12045,-1146.037
66457,-333.1866,-317.84293,22.85324
66461,-1938.0775,-1849.3495,-1759.7141
66462,-679.65826,-648.5549,-1177.0938
66463,-1016.22656,-969.99536,-5472.267
66468,-2443.3499,-2333.4827,627.6327
66473,-2482.256,-2371.824,-4213.042
66476,-1711.6301,-1636.1859,-1730.05
66480,-174.55496,-166.94151,42.34345
66487,-2142.1829,-2049.5342,125.22587
66500,-615.44727,-589.95496,329.71893
66504,-99.98046,-95.86447,188.42825
66505,-2485.5203,-2384.1606,-440.76932
66506,-6881.376,-6601.3843,1824.2766
66516,-367.59012,-353.04428,330.6563
66528,-682.2695,-655.99567,-717.4161
66529,-1318.2637,-1267.6823,-331.7561
66533,-177.49207,-170.76865,-428.5799
66536,-272.85205,-262.62735,494.74606
66538,-228.91476,-220.3692,-1766.9896
66543,-378.8457,-364.98557,2159.058
66546,-1113.1864,-1072.6371,-5304.1836
66549,-581.12726,-560.0914,668.8421
66551,-1649.2769,-1589.7394,-537.53687
66552,-247.52612,-238.61617,44.0292
66553,-1938.4481,-1868.7935,-2664.218
66557,-588.91595,-567.93475,-271.64514
66562,-176.13708,-169.97032,-125.40421
66568,-1389.0115,-1341.5688,1787.7494
66571,-103.38048,-99.88617,-515.67004
66573,-1254.2745,-1212.586,1002.42914
66582,-1274.6292,-1233.2672,456.90784
66585,-900.7134,-871.68304,-1214.3354
66593,-1914.5541,-1854.4572,-1593.7882
66594,-801.3352,-776.42584,-1121.8861
66604,-1608.1127,-1559.9592,-3054.264
66605,-1778.1803,-1725.0626,-1116.4442
66607,-2878.0742,-2792.8357,2183.3533
66608,-481.2856,-467.05884,-105.39327
66609,-1206.5398,-1170.9905,-1799.9105
66613,-1376.7494,-1337.3582,-2172.0112
66618,-2364.2896,-2297.732,5085.4214
66619,-390.9934,-379.99942,127.37268
66625,-1183.2278,-1150.3226,-333.0362
66633,-1323.8042,-1287.5413,436.36163
66647,-843.08307,-821.72473,465.06427
66648,-1846.794,-1800.2294,245.18954
66650,-301.26178,-293.73886,-621.7603
66655,-2441.004,-2380.7896,-4082.4854
66663,-4022.4963,-3927.915,4488.671
66667,-561.56995,-548.7147,1282.5142
66673,-38.87091,-38.02093,-21.3259
66679,-2063.4448,-2019.5497,-3352.9514
66684,-1659.862,-1624.8334,-1649.725
66687,-3356.2593,-3286.0603,-7880.6934
66691,-812.87085,-796.4698,245.16954
66694,-270.54822,-265.19336,-330.91275
66696,-1951.809,-1913.3132,2855.2542
66701,-2335.399,-2290.0583,440.13943
66705,-732.3317,-718.4031,1310.0116
66707,-522.15497,-512.48315,413.3761
66709,-739.43646,-725.7945,-450.80984
66711,-374.77286,-367.94373,301.7084
66712,-864.3897,-848.95667,-36.61082
66718,-1272.1254,-1250.7863,295.37204
66719,-646.15656,-635.3421,345.81818
66722,-610.1811,-600.2781,739.6002
66728,-2259.3452,-2223.8757,-1941.4772
66729,-1697.705,-1671.2861,-4339.5854
66731,-764.884,-753.1172,-211.66245
66733,-3132.2148,-3084.7754,3195.3494
66747,-788.18445,-777.28534,-845.20276
66754,-609.51953,-601.76135,-802.47235
66756,-1120.3542,-1106.4614,-23.53298
66760,-6580.5513,-6501.644,1329.9766
66764,-368.80185,-364.50507,234.63857
66773,-334.91666,-331.28018,-1010.4076
66774,-4393.363,-4345.994,-2732.1167
66776,-678.2846,-671.15643,-2175.2046
66778,-3239.5242,-3205.973,1932.5167
66782,-1587.1775,-1571.188,1535.0837
66785,-1236.3495,-1224.2944,372.37296
66789,-1868.8108,-1850.8813,480.5986
66790,-1761.7809,-1745.0038,-317.94662
66791,-926.8095,-918.0182,1680.8342
