Index,X,Y,Z
62476,-2034.38126,-1206.8072,-2117.3128
62477,-1389.99482,-824.80923,417.92835
62478,-119.98087,-71.22264,-974.31202
62479,-2003.09759,-1189.11573,-1312.55255
62480,-2152.66351,-1277.92285,1837.83629
62481,-403.50197,-239.54123,870.72643
62482,-4302.33762,-2554.1672,-5388.12233
62483,-1344.19771,-798.04657,-1872.18917
62484,-625.06941,-371.11597,45.04085
62485,-697.40001,-414.21771,1144.17363
62486,-466.80099,-277.28859,1032.84606
62487,-1036.29894,-615.59617,306.78503
62488,-382.70283,-227.34484,-895.46238
62489,-2120.92303,-1260.09704,-102.3401
62490,-1369.13339,-813.46556,931.57876
62491,-710.82848,-422.34408,377.88198
62492,-569.14819,-338.15908,-160.47071
62493,-2180.05033,-1295.37172,-3156.01283
62494,-606.74051,-360.57836,-497.57574
62495,-5299.73828,-3150.66387,-3195.52714
62496,-2912.5713,-1731.83994,2784.66298
62497,-222.7878,-132.47604,69.33272
62498,-820.45808,-487.93377,386.50339
62499,-2391.91557,-1422.72313,-317.60371
62500,-543.34906,-323.2458,779.95531
62501,-1221.3104,-726.62749,-238.05381
62502,-3046.79077,-1813.13109,-306.76142
62503,-1654.89649,-984.82993,-2889.24787
62504,-279.10837,-166.09938,-200.47124
62505,-718.62676,-427.83284,176.20566
62506,-917.31936,-546.11519,-333.88287
62507,-2911.00718,-1733.26254,-3609.60165
62508,-591.48554,-352.24641,579.85286
62509,-532.11454,-316.9178,-426.31064
62510,-156.17639,-93.0187,-1463.68137
62511,-3165.36675,-1885.44413,-6119.31041
62512,-1826.91585,-1088.22001,-6225.80913
62513,-1726.08895,-1028.3778,-1266.92221
62514,-2541.56671,-1514.54508,1094.49944
62515,-1757.64146,-1047.66567,-1698.94879
62516,-1187.89521,-708.16978,-1558.10043
62517,-1983.86375,-1182.84176,1128.55556
62518,-1163.14044,-693.72845,1273.08472
62519,-1316.41491,-785.1533,-640.26475
62520,-5171.43608,-3084.69464,2756.55834
62521,-742.93123,-443.18844,-108.36137
62522,-1419.68028,-847.46303,4614.70866
62523,-1359.12792,-811.33316,266.40457
62524,-363.58477,-217.05101,479.61716
62525,-1414.00389,-844.30791,682.02332
62526,-2428.29616,-1450.00373,-1306.04094
62527,-1494.1742,-892.39764,-2716.04386
62528,-1100.5543,-657.44773,-14.05336
62529,-798.27444,-477.00909,-1389.82564
62530,-2149.78743,-1284.74633,-485.32866
62531,-1231.92622,-736.23546,747.41347
62532,-1414.61886,-845.44024,-1454.10436
62533,-1382.46372,-826.44147,-1879.53218
62534,-1400.36715,-837.30906,-1530.576
62535,-755.38585,-451.69831,1468.81975
62536,-2917.75217,-1744.8891,-644.30092
62537,-1050.19278,-628.05131,90.33796
62538,-143.17802,-85.63868,31.78559
62539,-702.77068,-420.4946,-605.22198
62540,-388.80386,-232.67325,-2088.158
62541,-923.29306,-552.60627,153.7262
62542,-1208.24482,-723.21103,186.54113
62543,-420.71248,-251.84038,-249.94271
62544,-348.20959,-208.44368,-75.97935
62545,-647.64541,-387.70297,1396.34146
62546,-413.20146,-247.35682,306.37298
62547,-508.07138,-304.1869,-1377.34686
62548,-889.17032,-532.52062,-376.01008
62549,-1025.42539,-614.12027,-1250.84728
62550,-235.27423,-140.93323,-3008.67398
62551,-915.40325,-548.45796,-252.03824
62552,-663.3301,-397.47223,115.3909
62553,-705.54573,-422.87428,1647.71067
62554,-2027.65759,-1215.30547,-1059.82503
62555,-966.96982,-579.67104,1026.01935
62556,-782.94846,-469.57185,-874.50202
62557,-509.54051,-305.6287,-1044.78695
62558,-389.91137,-233.91631,1482.21296
62559,-1998.5277,-1199.18753,-3950.92585
62560,-677.44029,-406.58398,-325.99849
62561,-2924.0876,-1755.55239,770.2472
62562,-509.96349,-306.20282,51.00512
62563,-1073.70979,-644.82377,249.86714
62564,-1309.89496,-786.7722,-262.42647
62565,-1282.51099,-770.37611,-623.30074
62566,-1056.89885,-635.00772,-680.78207
62567,-266.55233,-160.1724,-1654.53124
62568,-1756.29198,-1055.41878,-463.74386
62569,-776.9581,-466.9659,375.94498
62570,-1300.69242,-781.73012,-1205.3544
62571,-443.01705,-266.27094,-36.04934
62572,-518.8095,-311.83497,-597.22172
62573,-1541.4845,-926.5623,-11.38141
62574,-702.06219,-422.00722,3882.79003
62575,-2753.90946,-1655.51292,-2489.94337
62576,-4450.03223,-2675.97231,-669.26352
62577,-989.63149,-595.11357,-879.18733
62578,-2116.4782,-1272.79015,4376.3474
62579,-2630.81821,-1582.19076,3241.19075
62580,-1789.10504,-1076.0449,-1974.48597
62581,-1116.15003,-671.43696,-990.97968
62582,-1087.58639,-654.26251,-495.19455
62583,-1238.68332,-745.1698,-1604.7549
62584,-3356.80573,-2019.49128,-1085.3887
62585,-963.29906,-579.7495,1871.68565
62586,-2303.28456,-1386.21432,196.38813
62587,-294.22278,-177.07808,130.16525
62588,-2313.84698,-1392.77446,-6897.53361
62589,-329.88691,-198.58718,294.06485
62590,-1314.89412,-791.6418,-329.86963
62591,-360.34354,-216.95473,-376.23934
62592,-1895.56422,-1141.35408,1679.34445
62593,-1525.50409,-918.56644,-201.86416
62594,-860.59074,-518.33605,-94.63708
62595,-1587.52666,-956.17365,-1208.3692
62596,-1130.99505,-681.35503,-908.1943
62597,-528.75002,-318.60208,-968.02041
62598,-222.39144,-134.03294,220.60058
62599,-1064.92749,-641.86864,1991.05634
62600,-1828.10653,-1101.94638,97.21012
62601,-2787.48575,-1680.34808,-546.38053
62602,-3071.72504,-1851.80428,1697.75323
62603,-1484.49726,-895.04391,-3788.96796
62604,-1053.00756,-634.95092,524.69867
62605,-1024.49413,-617.75738,-194.99982
62606,-3464.80452,-2089.33508,-2205.94456
62607,-1604.44821,-967.71793,-381.03524
62608,-548.96171,-331.10605,-38.84612
62609,-344.16017,-207.58849,837.96391
62610,-4444.94508,-2681.2553,-2984.92289
62611,-3361.38389,-2027.85536,4107.54875
62612,-569.68163,-343.7096,-1073.10344
62613,-1803.29585,-1088.28151,-1170.52447
62614,-232.95365,-140.59105,-707.64269
62615,-1041.67616,-628.68721,-325.36751
62616,-800.74437,-483.3046,468.39451
62617,-2578.46223,-1556.3542,1679.25318
62618,-2572.23493,-1552.76276,3903.72583
62619,-2365.2028,-1428.27924,1082.14884
62620,-2040.41048,-1232.26466,5906.59371
62621,-2858.70736,-1726.56757,2725.03774
62622,-527.70925,-318.77651,214.42154
62623,-998.6226,-603.36189,799.56835
62624,-224.40005,-135.57873,-219.23724
62625,-989.65162,-598.15523,-2810.95097
62626,-527.64911,-318.96426,191.36137
62627,-903.15473,-546.01225,-756.83977
62628,-1027.73135,-621.33669,48.18348
62629,-2095.79475,-1267.28191,3062.73478
62630,-531.22039,-321.24853,882.21522
62631,-235.81937,-142.66073,-851.77383
62632,-1087.36384,-657.83844,156.00717
62633,-619.79892,-375.00319,-865.51335
62634,-962.42342,-582.3276,-987.75639
62635,-375.58179,-227.28152,36.70461
62636,-536.20906,-324.60375,-1710.24929
62637,-338.93154,-205.19501,191.68511
62638,-1332.78147,-806.92837,-1376.52079
62639,-1020.44317,-617.83492,-1448.10251
62640,-1496.03716,-906.14208,-200.90152
62641,-982.13747,-594.89512,108.83133
62642,-207.59158,-125.79583,401.86611
62643,-4085.48349,-2476.60104,2652.51287
62644,-1471.54699,-892.24263,-29.64279
62645,-98.50016,-59.74266,417.48566
62646,-2913.16635,-1767.10253,2458.64469
62647,-974.78783,-591.31548,2602.09505
62648,-465.90298,-282.65593,18.55095
62649,-1360.74595,-826.22425,-2372.54928
62650,-398.74475,-242.1118,82.36936
62651,-658.20893,-399.76052,-418.41551
62652,-1228.87378,-746.3984,-599.14614
62653,-392.21863,-238.39844,-955.96775
62654,-407.47235,-247.69394,-75.93952
62655,-1605.22148,-976.07593,-239.88476
62656,-2613.47926,-1589.28695,-811.42365
62657,-846.9933,-515.14986,-290.56736
62658,-906.23134,-551.31697,318.07769
62659,-1252.51004,-761.99359,-23.44489
62660,-509.17612,-309.77547,630.07407
62661,-527.10243,-320.69022,1414.50271
62662,-4841.05354,-2945.88069,3595.69164
62663,-672.22516,-409.10791,1189.85012
62664,-220.69657,-134.35885,-1101.3201
62665,-347.90972,-211.87434,1761.84054
62666,-1816.92136,-1106.52238,-4087.8788
62667,-4854.32578,-2956.54619,-5271.32798
62668,-669.10044,-407.54348,-110.06286
62669,-1497.55373,-912.37163,-1124.80541
62670,-5490.43503,-3345.11718,-2750.90187
62671,-1543.76469,-940.72425,-1708.74023
62672,-2072.21655,-1263.71548,-1798.96553
62673,-431.98282,-263.44595,1851.48754
62674,-762.03685,-464.85996,-5103.87713
62675,-2481.58445,-1514.67478,2841.13661
62676,-1173.57155,-716.64652,-1124.2911
62677,-654.31401,-399.56241,-250.1757
62678,-634.32057,-387.37705,-242.6583
62679,-952.57091,-581.78602,-559.22591
62680,-1318.37277,-805.43928,647.24533
62681,-805.1965,-491.96816,-1091.73156
62682,-717.05011,-438.30229,766.80692
62683,-626.90126,-383.19908,-466.49078
62684,-2116.57266,-1293.86665,-1466.64724
62685,-4669.62427,-2855.17775,4589.44172
62686,-770.89459,-471.36266,-1274.72937
62687,-1242.64177,-759.9284,258.16497
62688,-1388.97279,-849.45441,-1085.73633
62689,-1325.42337,-810.80129,563.83458
62690,-703.27226,-430.24014,-818.07361
62691,-915.36313,-560.20497,-241.91476
62692,-1506.21275,-922.04846,-1283.90481
62693,-1283.10229,-785.67422,353.87629
62694,-908.60012,-556.35605,38.45394
62695,-1190.85125,-729.28872,955.5283
62696,-1199.19937,-734.46466,-1746.34709
62697,-1784.27611,-1092.85094,-1618.86432
62698,-1991.75002,-1219.94435,-1574.67422
62699,-3564.9663,-2183.67483,-970.83109
62700,-2191.67652,-1342.5089,-596.67596
62701,-1666.08005,-1020.62177,645.19744
62702,-704.25189,-431.63811,-504.82309
62703,-965.20582,-591.67378,293.67154
62704,-1004.16272,-615.62968,-1030.39485
62705,-1823.49025,-1117.98029,-2484.91548
62706,-815.41254,-500.19329,25.28626
62707,-383.52001,-235.28476,-829.18605
62708,-1061.20425,-651.18146,-1231.62717
62709,-1537.72244,-943.78975,314.74168
62710,-379.20826,-232.75983,-986.55521
62711,-1029.89062,-632.16215,73.34464
62712,-2623.29115,-1610.30879,-3429.52357
62713,-816.72989,-501.38419,-896.54733
62714,-3633.75419,-2230.86046,-1964.83514
62715,-1863.9751,-1144.4793,2574.72365
62716,-796.9579,-489.33343,-1366.2058
62717,-2595.85812,-1593.91873,-4224.64686
62718,-3111.71898,-1910.67794,-5577.7203
62719,-6154.27844,-3779.30796,1381.09722
62720,-2115.65312,-1299.34387,1011.57836
62721,-606.73364,-372.67792,-227.08654
62722,-611.68282,-375.73404,211.95472
62723,-4023.93912,-2471.86864,611.16169
62724,-4101.33396,-2519.53033,-6389.91602
62725,-1460.64445,-897.44512,2079.99717
62726,-623.79726,-383.27056,1062.5037
62727,-997.30609,-612.92431,-183.13502
62728,-391.26537,-240.45951,25.96295
62729,-820.50618,-504.31361,416.54009
62730,-847.47756,-520.94932,-497.70417
62731,-3850.2442,-2367.12534,-483.21673
62732,-2113.98667,-1299.78971,2842.80685
62733,-345.33638,-212.38167,-1593.98765
62734,-235.63202,-144.92156,-139.02421
62735,-2436.99795,-1499.2239,-3612.44398
62736,-2869.81341,-1765.62661,-245.29898
